; TODO add documenation
; commit 1a48da31925b0dd
; date Tue Nov 11 12:03:20 2025
; UNITS:, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Gg, Gg, Gg, Gg, Tg N, W/m2, W/m2, Gg, Gg, Gg
Date,CCl4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4N,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC4310_emissions,N2O_natural_emissions,RF_albedo,SV,halon1211_emissions,halon1301_emissions,halon2402_emissions
2149,0.165707333,0,0,0.046171853,0.745178,0.00808,76.53402933,0,3105.897123,219.7035693491568,0.80823735,0.014092616,0.006079881,0.181326041,10.262198914768788,-0.14746858403665,0,0.005386667,0.036090667,0.005454
2150,0.164066667,0,0,0.045714706,0.7378,0.008,75.77626667,0,3075.145667,219.7035693491568,0.800235,0.013953085,0.006019684,0.179530733,10.262198914768788,-0.14746858403665,0,0.005333333,0.035733333,0.0054
2151,0.162426,0,0,0.045257559,0.730422,0.00792,75.018504,0,3044.39421,219.7035693491568,0.79223265,0.013813554,0.005959487,0.177735426,10.262198914768788,-0.14746858403665,0,0.00528,0.035376,0.005346
2152,0.160785333,0,0,0.044800412,0.723044,0.00784,74.26074133,0,3013.642753,219.7035693491568,0.7842303,0.013674024,0.00589929,0.175940119,10.262198914768788,-0.14746858403665,0,0.005226667,0.035018667,0.005292
2153,0.159144667,0,0,0.044343265,0.715666,0.00776,73.50297867,0,2982.891297,219.7035693491568,0.77622795,0.013534493,0.005839093,0.174144811,10.262198914768788,-0.14746858403665,0,0.005173333,0.034661333,0.005238
2154,0.157504,0,0,0.043886118,0.708288,0.00768,72.745216,0,2952.13984,219.7035693491568,0.7682256,0.013394962,0.005778897,0.172349504,10.262198914768788,-0.14746858403665,0,0.00512,0.034304,0.005184
2155,0.155863333,0,0,0.043428971,0.70091,0.0076,71.98745333,0,2921.388383,219.7035693491568,0.76022325,0.013255431,0.0057187,0.170554197,10.262198914768788,-0.14746858403665,0,0.005066667,0.033946667,0.00513
2156,0.154222667,0,0,0.042971824,0.693532,0.00752,71.22969067,0,2890.636927,219.7035693491568,0.7522209,0.0131159,0.005658503,0.168758889,10.262198914768788,-0.14746858403665,0,0.005013333,0.033589333,0.005076
2157,0.152582,0,0,0.042514677,0.686154,0.0074400000000000004,70.471928,0,2859.88547,219.7035693491568,0.74421855,0.012976369,0.005598306,0.166963582,10.262198914768788,-0.14746858403665,0,0.00496,0.033232,0.005022
2158,0.150941333,0,0,0.04205753,0.678776,0.00736,69.71416533,0,2829.134013,219.7035693491568,0.7362162,0.012836839,0.005538109,0.165168275,10.262198914768788,-0.14746858403665,0,0.004906667,0.032874667,0.004968
2159,0.149300667,0,0,0.041600382,0.671398,0.00728,68.95640267,0,2798.382557,219.7035693491568,0.72821385,0.012697308,0.005477912,0.163372967,10.262198914768788,-0.14746858403665,0,0.004853333,0.032517333,0.004914
2160,0.14766,0,0,0.041143235,0.66402,0.0072,68.19864,0,2767.6311,219.7035693491568,0.7202115,0.012557777,0.005417716,0.16157766,10.262198914768788,-0.14746858403665,0,0.0048,0.03216,0.00486
2161,0.146019333,0,0,0.040686088,0.656642,0.00712,67.44087733,0,2736.879643,219.7035693491568,0.71220915,0.012418246,0.005357519,0.159782353,10.262198914768788,-0.14746858403665,0,0.004746667,0.031802667,0.004806
2162,0.144378667,0,0,0.040228941,0.649264,0.00704,66.68311467,0,2706.128187,219.7035693491568,0.7042068,0.012278715,0.005297322,0.157987045,10.262198914768788,-0.14746858403665,0,0.004693333,0.031445333,0.004752
2163,0.142738,0,0,0.039771794,0.641886,0.00696,65.925352,0,2675.37673,219.7035693491568,0.69620445,0.012139184,0.005237125,0.156191738,10.262198914768788,-0.14746858403665,0,0.00464,0.031088,0.004698
2164,0.141097333,0,0,0.039314647,0.634508,0.00688,65.16758933,0,2644.625273,219.7035693491568,0.6882021,0.011999653,0.005176928,0.154396431,10.262198914768788,-0.14746858403665,0,0.004586667,0.030730667,0.004644
2165,0.139456667,0,0,0.0388575,0.62713,0.0068,64.40982667,0,2613.873817,219.7035693491568,0.68019975,0.011860123,0.005116731,0.152601123,10.262198914768788,-0.14746858403665,0,0.004533333,0.030373333,0.00459
2166,0.137816,0,0,0.038400353,0.619752,0.00672,63.652064,0,2583.12236,219.7035693491568,0.6721974,0.011720592,0.005056535,0.150805816,10.262198914768788,-0.14746858403665,0,0.00448,0.030016,0.004536
2167,0.136175333,0,0,0.037943206,0.612374,0.00664,62.89430133,0,2552.370903,219.7035693491568,0.66419505,0.011581061,0.004996338,0.149010509,10.262198914768788,-0.14746858403665,0,0.004426667,0.029658667,0.004482
2168,0.134534667,0,0,0.037486059,0.604996,0.00656,62.13653867,0,2521.619447,219.7035693491568,0.6561927,0.01144153,0.004936141,0.147215201,10.262198914768788,-0.14746858403665,0,0.004373333,0.029301333,0.004428
2169,0.132894,0,0,0.037028912,0.597618,0.00648,61.378776,0,2490.86799,219.7035693491568,0.64819035,0.011301999,0.004875944,0.145419894,10.262198914768788,-0.14746858403665,0,0.00432,0.028944,0.004374
2170,0.131253333,0,0,0.036571765,0.59024,0.0064,60.62101333,0,2460.116533,219.7035693491568,0.640188,0.011162468,0.004815747,0.143624587,10.262198914768788,-0.14746858403665,0,0.004266667,0.028586667,0.00432
2171,0.129612667,0,0,0.036114618,0.582862,0.00632,59.86325067,0,2429.365077,219.7035693491568,0.63218565,0.011022937,0.00475555,0.141829279,10.262198914768788,-0.14746858403665,0,0.004213333,0.028229333,0.004266
2172,0.127972,0,0,0.035657471,0.575484,0.00624,59.105488,0,2398.61362,219.7035693491568,0.6241833,0.010883407,0.004695354,0.140033972,10.262198914768788,-0.14746858403665,0,0.00416,0.027872,0.004212
2173,0.126331333,0,0,0.035200324,0.568106,0.00616,58.34772533,0,2367.862163,219.7035693491568,0.61618095,0.010743876,0.004635157,0.138238665,10.262198914768788,-0.14746858403665,0,0.004106667,0.027514667,0.004158
2174,0.124690667,0,0,0.034743177,0.560728,0.00608,57.58996267,0,2337.110707,219.7035693491568,0.6081786,0.010604345,0.00457496,0.136443357,10.262198914768788,-0.14746858403665,0,0.004053333,0.027157333,0.004104
2175,0.12305,0,0,0.03428603,0.55335,0.006,56.8322,0,2306.35925,219.7035693491568,0.60017625,0.010464814,0.004514763,0.13464805,10.262198914768788,-0.14746858403665,0,0.004,0.0268,0.00405
2176,0.121409333,0,0,0.033828882,0.545972,0.00592,56.07443733,0,2275.607793,219.7035693491568,0.5921739,0.010325283,0.004454566,0.132852743,10.262198914768788,-0.14746858403665,0,0.003946667,0.026442667,0.003996
2177,0.119768667,0,0,0.033371735,0.538594,0.00584,55.31667467,0,2244.856337,219.7035693491568,0.58417155,0.010185752,0.004394369,0.131057435,10.262198914768788,-0.14746858403665,0,0.003893333,0.026085333,0.003942
2178,0.118128,0,0,0.032914588,0.531216,0.00576,54.558912,0,2214.10488,219.7035693491568,0.5761692,0.010046221,0.004334172,0.129262128,10.262198914768788,-0.14746858403665,0,0.00384,0.025728,0.003888
2179,0.116487333,0,0,0.032457441,0.523838,0.00568,53.80114933,0,2183.353423,219.7035693491568,0.56816685,0.009906691,0.004273976,0.127466821,10.262198914768788,-0.14746858403665,0,0.003786667,0.025370667,0.003834
2180,0.114846667,0,0,0.032000294,0.51646,0.0056,53.04338667,0,2152.601967,219.7035693491568,0.5601645,0.00976716,0.004213779,0.125671513,10.262198914768788,-0.14746858403665,0,0.003733333,0.025013333,0.00378
2181,0.113206,0,0,0.031543147,0.509082,0.00552,52.285624,0,2121.85051,219.7035693491568,0.55216215,0.009627629,0.004153582,0.123876206,10.262198914768788,-0.14746858403665,0,0.00368,0.024656,0.003726
2182,0.111565333,0,0,0.031086,0.501704,0.00544,51.52786133,0,2091.099053,219.7035693491568,0.5441598,0.009488098,0.004093385,0.122080899,10.262198914768788,-0.14746858403665,0,0.003626667,0.024298667,0.003672
2183,0.109924667,0,0,0.030628853,0.494326,0.00536,50.77009867,0,2060.347597,219.7035693491568,0.53615745,0.009348567,0.004033188,0.120285591,10.262198914768788,-0.14746858403665,0,0.003573333,0.023941333,0.003618
2184,0.108284,0,0,0.030171706,0.486948,0.00528,50.012336,0,2029.59614,219.7035693491568,0.5281551,0.009209036,0.003972991,0.118490284,10.262198914768788,-0.14746858403665,0,0.00352,0.023584,0.003564
2185,0.106643333,0,0,0.029714559,0.47957,0.0052,49.25457333,0,1998.844683,219.7035693491568,0.52015275,0.009069505,0.003912795,0.116694977,10.262198914768788,-0.14746858403665,0,0.003466667,0.023226667,0.00351
2186,0.105002667,0,0,0.029257412,0.472192,0.00512,48.49681067,0,1968.093227,219.7035693491568,0.5121504,0.008929975,0.003852598,0.114899669,10.262198914768788,-0.14746858403665,0,0.003413333,0.022869333,0.003456
2187,0.103362,0,0,0.028800265,0.464814,0.00504,47.739048,0,1937.34177,219.7035693491568,0.50414805,0.008790444,0.003792401,0.113104362,10.262198914768788,-0.14746858403665,0,0.00336,0.022512,0.003402
2188,0.101721333,0,0,0.028343118,0.457436,0.00496,46.98128533,0,1906.590313,219.7035693491568,0.4961457,0.008650913,0.003732204,0.111309055,10.262198914768788,-0.14746858403665,0,0.003306667,0.022154667,0.003348
2189,0.100080667,0,0,0.027885971,0.450058,0.00488,46.22352267,0,1875.838857,219.7035693491568,0.48814335,0.008511382,0.003672007,0.109513747,10.262198914768788,-0.14746858403665,0,0.003253333,0.021797333,0.003294
2190,0.09844,0,0,0.027428824,0.44268,0.0048,45.46576,0,1845.0874,219.7035693491568,0.480141,0.008371851,0.00361181,0.10771844,10.262198914768788,-0.14746858403665,0,0.0032,0.02144,0.00324
2191,0.096799333,0,0,0.026971677,0.435302,0.00472,44.70799733,0,1814.335943,219.7035693491568,0.47213865,0.00823232,0.003551614,0.105923133,10.262198914768788,-0.14746858403665,0,0.003146667,0.021082667,0.003186
2192,0.095158667,0,0,0.026514529,0.427924,0.00464,43.95023467,0,1783.584487,219.7035693491568,0.4641363,0.008092789,0.003491417,0.104127825,10.262198914768788,-0.14746858403665,0,0.003093333,0.020725333,0.003132
2193,0.093518,0,0,0.026057382,0.420546,0.00456,43.192472,0,1752.83303,219.7035693491568,0.45613395,0.007953259,0.00343122,0.102332518,10.262198914768788,-0.14746858403665,0,0.00304,0.020368,0.003078
2194,0.091877333,0,0,0.025600235,0.413168,0.00448,42.43470933,0,1722.081573,219.7035693491568,0.4481316,0.007813728,0.003371023,0.100537211,10.262198914768788,-0.14746858403665,0,0.002986667,0.020010667,0.003024
2195,0.090236667,0,0,0.025143088,0.40579,0.0044,41.67694667,0,1691.330117,219.7035693491568,0.44012925,0.007674197,0.003310826,0.098741903,10.262198914768788,-0.14746858403665,0,0.002933333,0.019653333,0.00297
2196,0.088596,0,0,0.024685941,0.398412,0.00432,40.919184,0,1660.57866,219.7035693491568,0.4321269,0.007534666,0.003250629,0.096946596,10.262198914768788,-0.14746858403665,0,0.00288,0.019296,0.002916
2197,0.086955333,0,0,0.024228794,0.391034,0.00424,40.16142133,0,1629.827203,219.7035693491568,0.42412455,0.007395135,0.003190433,0.095151289,10.262198914768788,-0.14746858403665,0,0.002826667,0.018938667,0.002862
2198,0.085314667,0,0,0.023771647,0.383656,0.00416,39.40365867,0,1599.075747,219.7035693491568,0.4161222,0.007255604,0.0031302360000000002,0.093355981,10.262198914768788,-0.14746858403665,0,0.002773333,0.018581333,0.002808
2199,0.083674,0,0,0.0233145,0.376278,0.00408,38.645896,0,1568.32429,219.7035693491568,0.40811985,0.007116074,0.003070039,0.091560674,10.262198914768788,-0.14746858403665,0,0.00272,0.018224,0.002754
2200,0.082033333,0,0,0.022857353,0.3689,0.004,37.88813333,0,1537.572833,219.7035693491568,0.4001175,0.006976543,0.003009842,0.089765367,10.262198914768788,-0.14746858403665,0,0.002666667,0.017866667,0.0027
2201,0.080392667,0,0,0.022400206,0.361522,0.00392,37.13037067,0,1506.821377,219.7035693491568,0.39211515,0.006837012,0.002949645,0.087970059,10.262198914768788,-0.14746858403665,0,0.002613333,0.017509333,0.002646
2202,0.078752,0,0,0.021943059,0.354144,0.00384,36.372608,0,1476.06992,219.7035693491568,0.3841128,0.006697481,0.002889448,0.086174752,10.262198914768788,-0.14746858403665,0,0.00256,0.017152,0.002592
2203,0.077111333,0,0,0.021485912,0.346766,0.00376,35.61484533,0,1445.318463,219.7035693491568,0.37611045,0.00655795,0.002829251,0.084379445,10.262198914768788,-0.14746858403665,0,0.002506667,0.016794667,0.002538
2204,0.075470667,0,0,0.021028765,0.339388,0.00368,34.85708267,0,1414.567007,219.7035693491568,0.3681081,0.006418419,0.002769055,0.082584137,10.262198914768788,-0.14746858403665,0,0.002453333,0.016437333,0.002484
2205,0.07383,0,0,0.020571618,0.33201,0.0036,34.09932,0,1383.81555,219.7035693491568,0.36010575,0.006278888,0.002708858,0.08078883,10.262198914768788,-0.14746858403665,0,0.0024,0.01608,0.00243
2206,0.072189333,0,0,0.020114471,0.324632,0.00352,33.34155733,0,1353.064093,219.7035693491568,0.3521034,0.006139358,0.002648661,0.078993523,10.262198914768788,-0.14746858403665,0,0.002346667,0.015722667,0.002376
2207,0.070548667,0,0,0.019657324,0.317254,0.00344,32.58379467,0,1322.312637,219.7035693491568,0.34410105,0.005999827,0.002588464,0.077198215,10.262198914768788,-0.14746858403665,0,0.002293333,0.015365333,0.002322
2208,0.068908,0,0,0.019200177,0.309876,0.00336,31.826032,0,1291.56118,219.7035693491568,0.3360987,0.005860296,0.002528267,0.075402908,10.262198914768788,-0.14746858403665,0,0.00224,0.015008,0.002268
2209,0.067267333,0,0,0.018743029,0.302498,0.00328,31.06826933,0,1260.809723,219.7035693491568,0.32809635,0.005720765,0.00246807,0.073607601,10.262198914768788,-0.14746858403665,0,0.002186667,0.014650667,0.002214
2210,0.065626667,0,0,0.018285882,0.29512,0.0032,30.31050667,0,1230.058267,219.7035693491568,0.320094,0.005581234,0.002407874,0.071812293,10.262198914768788,-0.14746858403665,0,0.002133333,0.014293333,0.00216
2211,0.063986,0,0,0.017828735,0.287742,0.00312,29.552744,0,1199.30681,219.7035693491568,0.31209165,0.005441703,0.002347677,0.070016986,10.262198914768788,-0.14746858403665,0,0.00208,0.013936,0.002106
2212,0.062345333,0,0,0.017371588,0.280364,0.00304,28.79498133,0,1168.555353,219.7035693491568,0.3040893,0.005302172,0.00228748,0.068221679,10.262198914768788,-0.14746858403665,0,0.002026667,0.013578667,0.002052
2213,0.060704667,0,0,0.016914441,0.272986,0.00296,28.03721867,0,1137.803897,219.7035693491568,0.29608695,0.005162642,0.002227283,0.066426371,10.262198914768788,-0.14746858403665,0,0.001973333,0.013221333,0.001998
2214,0.059064,0,0,0.016457294,0.265608,0.00288,27.279456,0,1107.05244,219.7035693491568,0.2880846,0.005023111,0.002167086,0.064631064,10.262198914768788,-0.14746858403665,0,0.00192,0.012864,0.001944
2215,0.057423333,0,0,0.016000147,0.25823,0.0028,26.52169333,0,1076.300983,219.7035693491568,0.28008225,0.00488358,0.002106889,0.062835757,10.262198914768788,-0.14746858403665,0,0.001866667,0.012506667,0.00189
2216,0.055782667,0,0,0.015543,0.250852,0.00272,25.76393067,0,1045.549527,219.7035693491568,0.2720799,0.004744049,0.002046693,0.061040449,10.262198914768788,-0.14746858403665,0,0.001813333,0.012149333,0.001836
2217,0.054142,0,0,0.015085853,0.243474,0.00264,25.006168,0,1014.79807,219.7035693491568,0.26407755,0.004604518,0.001986496,0.059245142,10.262198914768788,-0.14746858403665,0,0.00176,0.011792,0.001782
2218,0.052501333,0,0,0.014628706,0.236096,0.00256,24.24840533,0,984.0466133,219.7035693491568,0.2560752,0.004464987,0.001926299,0.057449835,10.262198914768788,-0.14746858403665,0,0.001706667,0.011434667,0.001728
2219,0.050860667,0,0,0.014171559,0.228718,0.00248,23.49064267,0,953.2951567,219.7035693491568,0.24807285,0.004325456,0.001866102,0.055654527,10.262198914768788,-0.14746858403665,0,0.001653333,0.011077333,0.001674
2220,0.04922,0,0,0.013714412,0.22134,0.0024,22.73288,0,922.5437,219.7035693491568,0.2400705,0.004185926,0.001805905,0.05385922,10.262198914768788,-0.14746858403665,0,0.0016,0.01072,0.00162
2221,0.047579333,0,0,0.013257265,0.213962,0.00232,21.97511733,0,891.7922433,219.7035693491568,0.23206815,0.004046395,0.001745708,0.052063913,10.262198914768788,-0.14746858403665,0,0.001546667,0.010362667,0.001566
2222,0.045938667,0,0,0.012800118,0.206584,0.00224,21.21735467,0,861.0407867,219.7035693491568,0.2240658,0.003906864,0.001685512,0.050268605,10.262198914768788,-0.14746858403665,0,0.001493333,0.010005333,0.001512
2223,0.044298,0,0,0.012342971,0.199206,0.00216,20.459592,0,830.28933,219.7035693491568,0.21606345,0.003767333,0.001625315,0.048473298,10.262198914768788,-0.14746858403665,0,0.00144,0.009648,0.001458
2224,0.042657333,0,0,0.011885824,0.191828,0.00208,19.70182933,0,799.5378733,219.7035693491568,0.2080611,0.003627802,0.0015651180000000001,0.046677991,10.262198914768788,-0.14746858403665,0,0.001386667,0.009290667,0.001404
2225,0.041016667,0,0,0.011428677,0.18445,0.002,18.94406667,0,768.7864167,219.7035693491568,0.20005875,0.003488271,0.001504921,0.044882683,10.262198914768788,-0.14746858403665,0,0.001333333,0.008933333,0.00135
2226,0.039376,0,0,0.010971529,0.177072,0.00192,18.186304,0,738.03496,219.7035693491568,0.1920564,0.00334874,0.001444724,0.043087376,10.262198914768788,-0.14746858403665,0,0.00128,0.008576,0.001296
2227,0.037735333,0,0,0.010514382,0.169694,0.00184,17.42854133,0,707.2835033,219.7035693491568,0.18405405,0.00320921,0.001384527,0.041292069,10.262198914768788,-0.14746858403665,0,0.001226667,0.008218667,0.001242
2228,0.036094667,0,0,0.010057235,0.162316,0.00176,16.67077867,0,676.5320467,219.7035693491568,0.1760517,0.003069679,0.00132433,0.039496761,10.262198914768788,-0.14746858403665,0,0.001173333,0.007861333,0.001188
2229,0.034454,0,0,0.009600088,0.154938,0.00168,15.913016,0,645.78059,219.7035693491568,0.16804935,0.002930148,0.001264134,0.037701454,10.262198914768788,-0.14746858403665,0,0.00112,0.007504,0.001134
2230,0.032813333,0,0,0.009142941,0.14756,0.0016,15.15525333,0,615.0291333,219.7035693491568,0.160047,0.002790617,0.001203937,0.035906147,10.262198914768788,-0.14746858403665,0,0.001066667,0.007146667,0.00108
2231,0.031172667,0,0,0.008685794,0.140182,0.00152,14.39749067,0,584.2776767,219.7035693491568,0.15204465,0.002651086,0.00114374,0.034110839,10.262198914768788,-0.14746858403665,0,0.001013333,0.006789333,0.001026
2232,0.029532,0,0,0.008228647,0.132804,0.00144,13.639728,0,553.52622,219.7035693491568,0.1440423,0.002511555,0.001083543,0.032315532,10.262198914768788,-0.14746858403665,0,9.6e-4,0.006432,9.72e-4
2233,0.027891333,0,0,0.0077715,0.125426,0.00136,12.88196533,0,522.7747633,219.7035693491568,0.13603995,0.002372025,0.001023346,0.030520225,10.262198914768788,-0.14746858403665,0,9.07e-4,0.006074667,9.18e-4
2234,0.026250667,0,0,0.007314353,0.118048,0.00128,12.12420267,0,492.0233067,219.7035693491568,0.1280376,0.002232494,9.63e-4,0.028724917,10.262198914768788,-0.14746858403665,0,8.53e-4,0.005717333,8.64e-4
2235,0.02461,0,0,0.006857206,0.11067,0.0012,11.36644,0,461.27185,219.7035693491568,0.12003525,0.002092963,9.03e-4,0.02692961,10.262198914768788,-0.14746858403665,0,8e-4,0.00536,8.1e-4
2236,0.022969333,0,0,0.006400059,0.103292,0.00112,10.60867733,0,430.5203933,219.7035693491568,0.1120329,0.001953432,8.43e-4,0.025134303,10.262198914768788,-0.14746858403665,0,7.47e-4,0.005002667,7.56e-4
2237,0.021328667,0,0,0.005942912,0.095914,0.00104,9.850914667,0,399.7689367,219.7035693491568,0.10403055,0.001813901,7.83e-4,0.023338995,10.262198914768788,-0.14746858403665,0,6.93e-4,0.004645333,7.02e-4
2238,0.019688,0,0,0.005485765,0.088536,9.6e-4,9.093152,0,369.01748,219.7035693491568,0.0960282,0.00167437,7.22e-4,0.021543688,10.262198914768788,-0.14746858403665,0,6.4e-4,0.004288,6.48e-4
2239,0.018047333,0,0,0.005028618,0.081158,8.8e-4,8.335389333,0,338.2660233,219.7035693491568,0.08802585,0.001534839,6.62e-4,0.019748381,10.262198914768788,-0.14746858403665,0,5.87e-4,0.003930667,5.94e-4
2240,0.016406667,0,0,0.004571471,0.07378,8e-4,7.577626667,0,307.5145667,219.7035693491568,0.0800235,0.001395309,6.02e-4,0.017953073,10.262198914768788,-0.14746858403665,0,5.33e-4,0.003573333,5.4e-4
2241,0.014766,0,0,0.004114324,0.066402,7.2e-4,6.819864,0,276.76311,219.7035693491568,0.07202115,0.001255778,5.42e-4,0.016157766,10.262198914768788,-0.14746858403665,0,4.8e-4,0.003216,4.86e-4
2242,0.013125333,0,0,0.003657176,0.059024,6.4e-4,6.062101333,0,246.0116533,219.7035693491568,0.0640188,0.001116247,4.82e-4,0.014362459,10.262198914768788,-0.14746858403665,0,4.27e-4,0.002858667,4.32e-4
2243,0.011484667,0,0,0.003200029,0.051646,5.6e-4,5.304338667,0,215.2601967,219.7035693491568,0.05601645,9.77e-4,4.21e-4,0.012567151,10.262198914768788,-0.14746858403665,0,3.73e-4,0.002501333,3.78e-4
2244,0.009844,0,0,0.002742882,0.044268,4.8e-4,4.546576,0,184.50874,219.7035693491568,0.0480141,8.37e-4,3.61e-4,0.010771844,10.262198914768788,-0.14746858403665,0,3.2e-4,0.002144,3.24e-4
2245,0.008203333,0,0,0.002285735,0.03689,4e-4,3.788813333,0,153.7572833,219.7035693491568,0.04001175,6.98e-4,3.01e-4,0.008976537,10.262198914768788,-0.14746858403665,0,2.67e-4,0.001786667,2.7e-4
2246,0.006562667,0,0,0.001828588,0.029512,3.2e-4,3.031050667,0,123.0058267,219.7035693491568,0.0320094,5.58e-4,2.41e-4,0.007181229,10.262198914768788,-0.14746858403665,0,2.13e-4,0.001429333,2.16e-4
2247,0.004922,0,0,0.001371441,0.022134,2.4e-4,2.273288,0,92.25437,219.7035693491568,0.02400705,4.19e-4,1.81e-4,0.005385922,10.262198914768788,-0.14746858403665,0,1.6e-4,0.001072,1.62e-4
2248,0.003281333,0,0,9.14e-4,0.014756,1.6e-4,1.515525333,0,61.50291333,219.7035693491568,0.0160047,2.79e-4,1.2e-4,0.003590615,10.262198914768788,-0.14746858403665,0,1.07e-4,7.15e-4,1.08e-4
2249,0.001640667,0,0,4.57e-4,0.007378,8e-5,0.757762667,0,30.75145667,219.7035693491568,0.00800235,1.4e-4,6.02e-5,0.001795307,10.262198914768788,-0.14746858403665,0,5.33e-5,3.57e-4,5.4e-5
2250,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2251,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2252,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2253,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2254,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2256,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2257,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2258,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2259,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2260,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2262,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2263,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2264,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2265,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2266,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2267,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2268,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2269,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2270,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2271,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2272,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2273,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2274,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2276,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2277,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2278,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2279,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2280,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2281,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2282,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2283,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2284,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2285,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2286,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2288,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
